anchor_id,anchor_raw,anchor_text,rank,neighbor_id,neighbor_raw,neighbor_text,cosine_similarity
5155,/m/019lxm,Santos FC,9,11698,/m/03n5v,Hellas Verona F.C.,0.9486358761787415
5155,/m/019lxm,Santos FC,10,13043,/m/0hm2b,New Jersey Devils,0.9485317468643188
3483,/m/027r8p,Maura Tierney,1,5309,/m/03l295,Dwyane Wade,0.9604400992393494
3483,/m/027r8p,Maura Tierney,2,5468,/m/0rlz,Andrew Jackson,0.9602326154708862
3483,/m/027r8p,Maura Tierney,3,8241,/m/08xwck,David Shore,0.959082841873169
3483,/m/027r8p,Maura Tierney,4,11130,/m/02g3w,Dr. Seuss,0.9584883451461792
3483,/m/027r8p,Maura Tierney,5,1889,/m/036c_0,Tim Matheson,0.9553603529930115
3483,/m/027r8p,Maura Tierney,6,8734,/m/030dx5,Shemp Howard,0.9552000761032104
3483,/m/027r8p,Maura Tierney,7,12078,/m/018q7,"Bernard Montgomery, 1st Viscount Montgomery of Alamein",0.9544603824615479
3483,/m/027r8p,Maura Tierney,8,10999,/m/03vrv9,Fred Williamson,0.952599823474884
3483,/m/027r8p,Maura Tierney,9,3446,/m/03pvt,Hugh Hefner,0.9522605538368225
3483,/m/027r8p,Maura Tierney,10,9526,/m/0141kz,John Mills,0.9512284398078918
10738,/m/05rnp1,Charles Band,1,11588,/m/0djc3s,Pritam Chakraborty,0.963232159614563
10738,/m/05rnp1,Charles Band,2,13955,/m/024nj1,India national cricket team,0.9623045325279236
10738,/m/05rnp1,Charles Band,3,11871,/m/03yf4d,Butch Hartman,0.9597659707069397
10738,/m/05rnp1,Charles Band,4,9131,/m/01r5xw,Real Valladolid,0.9585975408554077
10738,/m/05rnp1,Charles Band,5,5251,/m/04mp9q,Toulouse FC,0.9556240439414978
10738,/m/05rnp1,Charles Band,6,14307,/m/0hmxn,Global Television Network,0.9555548429489136
10738,/m/05rnp1,Charles Band,7,8246,/m/0b_6v_,1992 NCAA Men's Division I Basketball Tournament,0.9552592635154724
10738,/m/05rnp1,Charles Band,8,12967,/m/04v7k2,Vijay,0.9551386833190918
10738,/m/05rnp1,Charles Band,9,7753,/m/0c8br,L. Sprague de Camp,0.9541639685630798
10738,/m/05rnp1,Charles Band,10,12568,/m/022s1m,John DiMaggio,0.9535966515541077
8179,/m/063_t,Peter Sellers,1,13365,/m/018qql,Robert Young,0.9423093795776367
8179,/m/063_t,Peter Sellers,2,1053,/m/045bg,Jean-Paul Sartre,0.9295419454574585
8179,/m/063_t,Peter Sellers,3,8558,/m/01x0yrt,Shania Twain,0.9291531443595886
8179,/m/063_t,Peter Sellers,4,886,/m/01sxq9,Bebe Neuwirth,0.9288382530212402
8179,/m/063_t,Peter Sellers,5,7479,/m/0gt3p,Raymond Burr,0.9256580471992493
8179,/m/063_t,Peter Sellers,6,4912,/m/026g801,Donald Sumpter,0.9219805598258972
8179,/m/063_t,Peter Sellers,7,12109,/m/040rjq,Martin McDonagh,0.9218622446060181
8179,/m/063_t,Peter Sellers,8,1369,/m/0ggl02,Michael Brauer,0.9208115935325623
8179,/m/063_t,Peter Sellers,9,1026,/m/02lnhv,Bai Ling,0.9206229448318481
8179,/m/063_t,Peter Sellers,10,8393,/m/01jmv8,Judy Davis,0.9196146130561829
6482,/m/047rkcm,The Ugly Truth,1,5849,/m/03mnn0,Standing in the Shadows of Motown,0.9501315951347351
6482,/m/047rkcm,The Ugly Truth,2,8448,/m/0fsd9t,Mansfield Park,0.9384319186210632
6482,/m/047rkcm,The Ugly Truth,3,1602,/m/018nnz,The Animatrix,0.9379759430885315
6482,/m/047rkcm,The Ugly Truth,4,1428,/m/0436yk,Dragon Ball Z: Dead Zone,0.9366955161094666
6482,/m/047rkcm,The Ugly Truth,5,6928,/m/0b6l1st,The Losers,0.9321243166923523
6482,/m/047rkcm,The Ugly Truth,6,9508,/m/0g_zyp,Love Affair,0.9299865365028381
6482,/m/047rkcm,The Ugly Truth,7,6924,/m/0280061,This Is England,0.9296373128890991
6482,/m/047rkcm,The Ugly Truth,8,3762,/m/01w8g3,Calendar Girls,0.9288454055786133
6482,/m/047rkcm,The Ugly Truth,9,6232,/m/027gy0k,Speed Racer,0.9278690218925476
6482,/m/047rkcm,The Ugly Truth,10,5952,/m/02q8ms8,The Brothers Bloom,0.9278516173362732
14494,/m/057ph,Mickey Mouse,1,8246,/m/0b_6v_,1992 NCAA Men's Division I Basketball Tournament,0.9673309922218323
14494,/m/057ph,Mickey Mouse,2,13363,/m/03cprft,Satyendra Kapoor,0.9633494019508362
14494,/m/057ph,Mickey Mouse,3,9847,/m/04bsx1,Dean Saunders,0.9562123417854309
14494,/m/057ph,Mickey Mouse,4,12877,/m/0n491,Gaston County,0.9539003968238831
14494,/m/057ph,Mickey Mouse,5,10686,/m/029fbr,Noise rock,0.9515171647071838
14494,/m/057ph,Mickey Mouse,6,7753,/m/0c8br,L. Sprague de Camp,0.9514898657798767
14494,/m/057ph,Mickey Mouse,7,10210,/m/04h5tx,Cape Verde national football team,0.9504707455635071
14494,/m/057ph,Mickey Mouse,8,6112,/m/02v_4xv,Hulk,0.9492337703704834
14494,/m/057ph,Mickey Mouse,9,13859,/m/024sbq,Chanson,0.9491912722587585
14494,/m/057ph,Mickey Mouse,10,8183,/m/03_jhh,Shanachie Records,0.9490149021148682
10532,/m/0fkh6,Orange County,1,9754,/m/03t4nx,Princeton Theological Seminary,0.9652999639511108
10532,/m/0fkh6,Orange County,2,7288,/m/0mkqr,Milwaukee County,0.9590628743171692
10532,/m/0fkh6,Orange County,3,7181,/m/06fz_,Rhine,0.9555889964103699
10532,/m/0fkh6,Orange County,4,11184,/m/0ghvb,University of Northern Iowa,0.9547786712646484
10532,/m/0fkh6,Orange County,5,7735,/m/02yxjs,Northern Illinois University,0.9528864622116089
10532,/m/0fkh6,Orange County,6,7510,/m/06mvq,Swedes,0.9501914381980896
10532,/m/0fkh6,Orange County,7,13424,/m/024cg8,University of Dundee,0.9491931796073914
10532,/m/0fkh6,Orange County,8,2851,/m/0n6bs,Huntington,0.9488398432731628
10532,/m/0fkh6,Orange County,9,13313,/m/0nvvw,Champaign County,0.9487939476966858
10532,/m/0fkh6,Orange County,10,11744,/m/0fkhz,Otsego County,0.9485260844230652
7517,/m/02qw2xb,Lea Michele,1,8559,/m/044mjy,Josh Holloway,0.9554027318954468
7517,/m/02qw2xb,Lea Michele,2,7665,/m/0kjgl,Michael Douglas,0.953495979309082
7517,/m/02qw2xb,Lea Michele,3,5985,/m/060j8b,John Krasinski,0.9522432088851929
7517,/m/02qw2xb,Lea Michele,4,2932,/m/01846t,John Rhys-Davies,0.9477416276931763
7517,/m/02qw2xb,Lea Michele,5,668,/m/064nh4k,Jenna Ushkowitz,0.9473603367805481
7517,/m/02qw2xb,Lea Michele,6,5837,/m/01jfrg,Jennifer Garner,0.9459527730941772
7517,/m/02qw2xb,Lea Michele,7,3710,/m/02v0ff,Al Roker,0.9458248019218445
7517,/m/02qw2xb,Lea Michele,8,1955,/m/015gw6,Alan Bates,0.9450761675834656
7517,/m/02qw2xb,Lea Michele,9,8591,/m/0cj2k3,Gene Stupnitsky,0.9433383941650391
7517,/m/02qw2xb,Lea Michele,10,4769,/m/048q6x,Robert Morse,0.9394455552101135
2340,/m/05b3ts,Safety,1,1057,/m/023wyl,Cornerback,0.9769321084022522
2340,/m/05b3ts,Safety,2,1321,/m/02g_6j,Linebacker,0.9658737778663635
2340,/m/05b3ts,Safety,3,1587,/m/05zm34,Punter,0.9630327820777893
2340,/m/05b3ts,Safety,4,3095,/m/02g_7z,Tight end,0.9513770341873169
2340,/m/05b3ts,Safety,5,1929,/m/04nfpk,Defensive end,0.9511739611625671
2340,/m/05b3ts,Safety,6,2087,/m/02qpbqj,Fullback,0.9508134126663208
2340,/m/05b3ts,Safety,7,6799,/m/08ns5s,Long snapper,0.940173327922821
2340,/m/05b3ts,Safety,8,97,/m/01r3hr,Running back,0.9374784231185913
2340,/m/05b3ts,Safety,9,771,/m/06b1q,Quarterback,0.9351345896720886
2340,/m/05b3ts,Safety,10,937,/m/047g8h,Placekicker,0.9092637300491333
4339,/m/044k8,Janis Joplin,1,9548,/m/01m7pwq,Aldo Nova,0.9492471218109131
4339,/m/044k8,Janis Joplin,2,3471,/m/0lzkm,Jim O'Rourke,0.9479367733001709
4339,/m/044k8,Janis Joplin,3,10461,/m/01t8399,Ritchie Blackmore,0.9440702795982361
4339,/m/044k8,Janis Joplin,4,2682,/m/016pns,Nelly,0.9405533075332642
4339,/m/044k8,Janis Joplin,5,1206,/m/01j4ls,Chris Isaak,0.9375737309455872
4339,/m/044k8,Janis Joplin,6,5482,/m/01pbs9w,Jack Nitzsche,0.932293176651001
4339,/m/044k8,Janis Joplin,7,8258,/m/01w9mnm,David Sylvian,0.9310893416404724
4339,/m/044k8,Janis Joplin,8,3857,/m/01wv9p,Marc Anthony,0.9296000599861145
4339,/m/044k8,Janis Joplin,9,5791,/m/018y81,Roger Meddows Taylor,0.9295822978019714
4339,/m/044k8,Janis Joplin,10,2096,/m/0136pk,Jackson Browne,0.9292502999305725
2287,/m/016sp_,Dwight Yoakam,1,12109,/m/040rjq,Martin McDonagh,0.9385103583335876
2287,/m/016sp_,Dwight Yoakam,2,847,/m/0456xp,Sienna Miller,0.9353253245353699
2287,/m/016sp_,Dwight Yoakam,3,1689,/m/073bb,Sylvia Plath,0.9270820617675781
2287,/m/016sp_,Dwight Yoakam,4,6636,/m/01f7dd,Willem Dafoe,0.9252055883407593
2287,/m/016sp_,Dwight Yoakam,5,5277,/m/01bczm,Bryan Adams,0.9231881499290466
2287,/m/016sp_,Dwight Yoakam,6,2164,/m/01_x6v,Trey Parker,0.9217917323112488
2287,/m/016sp_,Dwight Yoakam,7,4070,/m/01cj6y,Adrien Brody,0.9185104370117188
2287,/m/016sp_,Dwight Yoakam,8,2812,/m/03m_k0,Alan Ball,0.9168281555175781
2287,/m/016sp_,Dwight Yoakam,9,9039,/m/0c921,Billy Wilder,0.9167871475219727
2287,/m/016sp_,Dwight Yoakam,10,6788,/m/01ts_3,Neil Jordan,0.9167822599411011
4040,/m/012rng,Norman Jewison,1,3553,/m/0164nb,David Hasselhoff,0.9628763198852539
4040,/m/012rng,Norman Jewison,2,7478,/m/08t7nz,William A. Fraker,0.9622263312339783
4040,/m/012rng,Norman Jewison,3,4244,/m/036jb,Gene Kelly,0.9587268829345703
4040,/m/012rng,Norman Jewison,4,9284,/m/04258w,Samuel Fuller,0.95766282081604
4040,/m/012rng,Norman Jewison,5,2141,/m/02fcs2,Lawrence Kasdan,0.9560988545417786
4040,/m/012rng,Norman Jewison,6,5519,/m/02pjvc,Linda Cardellini,0.9555046558380127
4040,/m/012rng,Norman Jewison,7,1202,/m/0f721s,20th Century Fox Television,0.953399658203125
4040,/m/012rng,Norman Jewison,8,72,/m/012d40,Jackie Chan,0.952441394329071
4040,/m/012rng,Norman Jewison,9,8875,/m/03swmf,Ron Silver,0.9523800611495972
4040,/m/012rng,Norman Jewison,10,9435,/m/02hh8j,Claude Berri,0.9519091248512268
12205,/m/04pry,Lansing,1,684,/m/01bh3l,KwaZulu-Natal,0.9191498160362244
12205,/m/04pry,Lansing,2,12602,/m/0njj0,Kent County,0.9190265536308289
12205,/m/04pry,Lansing,3,12408,/m/0r6c4,Mountain View,0.9174648523330688
12205,/m/04pry,Lansing,4,10934,/m/01cpjx,Major General,0.9158965945243835
12205,/m/04pry,Lansing,5,7240,/m/0kq1l,Contra Costa County,0.9149639010429382
12205,/m/04pry,Lansing,6,6484,/m/0n9r8,Hampstead,0.9086702466011047
12205,/m/04pry,Lansing,7,11939,/m/013n0n,Corpus Christi,0.9080219864845276
12205,/m/04pry,Lansing,8,13264,/m/0d9z_y,Texarkana,0.9075504541397095
12205,/m/04pry,Lansing,9,5609,/m/0c9cp0,Al-Gharafa Sports Club,0.9062227010726929
12205,/m/04pry,Lansing,10,12379,/m/0fvvg,Frankfort,0.9056547284126282
9197,/m/0f8j13,Fear and Loathing in Las Vegas,1,5669,/m/05t0_2v,Scott Pilgrim vs. the World,0.9580919146537781
9197,/m/0f8j13,Fear and Loathing in Las Vegas,2,7252,/m/09gdh6k,Hereafter,0.9560839533805847
9197,/m/0f8j13,Fear and Loathing in Las Vegas,3,9978,/m/037cr1,Peter Pan,0.9558401703834534
9197,/m/0f8j13,Fear and Loathing in Las Vegas,4,4794,/m/07bwr,The Big Lebowski,0.9555748701095581
9197,/m/0f8j13,Fear and Loathing in Las Vegas,5,10495,/m/02wwmhc,The Rum Diary,0.950629472732544
9197,/m/0f8j13,Fear and Loathing in Las Vegas,6,6258,/m/09gmmt6,Let Me In,0.9484820365905762
9197,/m/0f8j13,Fear and Loathing in Las Vegas,7,4867,/m/07bzz7,Yellow Submarine,0.9475563764572144
9197,/m/0f8j13,Fear and Loathing in Las Vegas,8,633,/m/03hjv97,The Merry Widow,0.9470568895339966
9197,/m/0f8j13,Fear and Loathing in Las Vegas,9,10386,/m/02py9yf,Chuck,0.9461982846260071
9197,/m/0f8j13,Fear and Loathing in Las Vegas,10,9813,/m/0267wwv,Jesus Christ Superstar,0.9456273913383484
8830,/m/04sh3,Medicine,1,6590,/m/01540,Biology,0.9374054670333862
8830,/m/04sh3,Medicine,2,2736,/m/02j62,Economics,0.9359626770019531
8830,/m/04sh3,Medicine,3,6579,/m/01tbp,Chemical Engineering,0.9275974631309509
8830,/m/04sh3,Medicine,4,3232,/m/05qfh,Psychology,0.9210569858551025
8830,/m/04sh3,Medicine,5,1467,/m/01mkq,Computer Science,0.9195674061775208
8830,/m/04sh3,Medicine,6,5341,/m/03qsdpk,Theatre,0.9164243936538696
8830,/m/04sh3,Medicine,7,4054,/m/0g26h,Business Administration,0.9152408242225647
8830,/m/04sh3,Medicine,8,2371,/m/062z7,Political Science,0.905857503414154
8830,/m/04sh3,Medicine,9,3730,/m/0fdys,English Literature,0.9047063589096069
8830,/m/04sh3,Medicine,10,2367,/m/04x_3,Mechanical Engineering,0.9022051692008972
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),1,574,/m/018wng,Academy Award for Best Documentary Short Subject,0.8957905769348145
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),2,2167,/m/02x258x,Satellite Award for Best Cinematography,0.8939961791038513
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),3,8083,/m/09d28z,New York Film Critics Circle Award for Best Film,0.8929386138916016
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),4,3869,/m/027cyf7,National Board of Review Award for Best Cast,0.8911223411560059
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),5,460,/m/02grdc,Grammy Award for Best Spoken Word Album,0.8852185010910034
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),6,1990,/m/0gr42,Academy Award for Best Visual Effects,0.8841690421104431
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),7,10464,/m/0262s1,Hugo Award for Best Dramatic Presentation,0.8841033577919006
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),8,3201,/m/0gqxm,Academy Award for Best Makeup and Hairstyling,0.883018970489502
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),9,2099,/m/02581c,Grammy Award for Best Classical Album,0.8827922940254211
4304,/m/0gq_d,Academy Award for Best Short Film (Animated),10,2191,/m/026mfs,Grammy Award for Best Country Collaboration with Vocals,0.8748805522918701
12239,/m/01gh6z,Minas Gerais,1,9030,/m/06nrt,Saskatchewan,0.9330039024353027
12239,/m/01gh6z,Minas Gerais,2,10261,/m/059ts,Northwest Territories,0.9283037185668945
12239,/m/01gh6z,Minas Gerais,3,10482,/m/09hrc,Saxony-Anhalt,0.924512505531311
12239,/m/01gh6z,Minas Gerais,4,3560,/m/04s7y,Manitoba,0.9238213300704956
12239,/m/01gh6z,Minas Gerais,5,12016,/m/0r111,Torrance,0.9230641722679138
12239,/m/01gh6z,Minas Gerais,6,10729,/m/0ftjx,Sofia,0.9195014834403992
12239,/m/01gh6z,Minas Gerais,7,8780,/m/018dhx,Belleville,0.9190868139266968
12239,/m/01gh6z,Minas Gerais,8,11507,/m/035yzw,Martin Luther University of Halle-Wittenberg,0.9161133170127869
12239,/m/01gh6z,Minas Gerais,9,9204,/m/04fh3,Kosovo,0.9140752553939819
12239,/m/01gh6z,Minas Gerais,10,12271,/m/0n2vl,Ashtabula County,0.911056637763977
9577,/m/0g57wgv,The Perks of Being a Wallflower,1,4438,/m/02xbyr,Tangled,0.9765636324882507
9577,/m/0g57wgv,The Perks of Being a Wallflower,2,6341,/m/0mbql,The Goonies,0.9725309014320374
9577,/m/0g57wgv,The Perks of Being a Wallflower,3,9375,/m/07jqjx,Oliver Twist,0.9714903831481934
9577,/m/0g57wgv,The Perks of Being a Wallflower,4,155,/m/0c3ybss,Insidious,0.9712197780609131
9577,/m/0g57wgv,The Perks of Being a Wallflower,5,6651,/m/09v3jyg,Winnie the Pooh,0.9694185256958008
9577,/m/0g57wgv,The Perks of Being a Wallflower,6,1268,/m/0gtvrv3,Cosmopolis,0.9687751531600952
9577,/m/0g57wgv,The Perks of Being a Wallflower,7,1075,/m/04hwbq,Toy Story 3,0.9682924747467041
9577,/m/0g57wgv,The Perks of Being a Wallflower,8,8011,/m/0cmf0m0,Puss in Boots,0.9675270915031433
9577,/m/0g57wgv,The Perks of Being a Wallflower,9,1355,/m/0gj9qxr,Attack the Block,0.966393768787384
9577,/m/0g57wgv,The Perks of Being a Wallflower,10,4740,/m/091rc5,The Santa Clause 3: The Escape Clause,0.9663784503936768
7019,/m/0q9b0,Man on the Moon,1,3233,/m/0gtvpkw,To Rome with Love,0.9700833559036255
7019,/m/0q9b0,Man on the Moon,2,4186,/m/0dr_9t7,Bernie,0.9651889204978943
7019,/m/0q9b0,Man on the Moon,3,1355,/m/0gj9qxr,Attack the Block,0.9645664691925049
7019,/m/0q9b0,Man on the Moon,4,8488,/m/0bj25,All About Eve,0.96401447057724
7019,/m/0q9b0,Man on the Moon,5,7261,/m/02gpkt,Rush Hour,0.9632517099380493
7019,/m/0q9b0,Man on the Moon,6,8401,/m/0bmfnjs,Jane Eyre,0.9609360694885254
7019,/m/0q9b0,Man on the Moon,7,9370,/m/0ddbjy4,Dredd,0.9607647657394409
7019,/m/0q9b0,Man on the Moon,8,1966,/m/0fvr1,Donnie Darko,0.9604352712631226
7019,/m/0q9b0,Man on the Moon,9,2505,/m/04f52jw,How to Train Your Dragon,0.9599775075912476
7019,/m/0q9b0,Man on the Moon,10,2825,/m/014zwb,You've Got Mail,0.9594484567642212
9560,/m/0bbxd3,David Greenwalt,1,12084,/m/04gc65,Scott Glenn,0.9607270359992981
9560,/m/0bbxd3,David Greenwalt,2,12224,/m/05v45k,Jack Elam,0.9593304395675659
9560,/m/0bbxd3,David Greenwalt,3,14160,/m/01rww3,K Records,0.9584925770759583
9560,/m/0bbxd3,David Greenwalt,4,13551,/m/0qkj7,Lou Costello,0.9580895304679871
9560,/m/0bbxd3,David Greenwalt,5,10433,/m/04_by,Mary Shelley,0.9576695561408997
9560,/m/0bbxd3,David Greenwalt,6,5752,/m/0143wl,Timothy Dalton,0.9575003385543823
9560,/m/0bbxd3,David Greenwalt,7,13721,/m/03d9wk,Hayley Mills,0.9573792219161987
9560,/m/0bbxd3,David Greenwalt,8,12325,/m/02x02kb,Achala Sachdev,0.956973671913147
9560,/m/0bbxd3,David Greenwalt,9,9834,/m/02wyc0,Abhishek Bachchan,0.956939160823822
9560,/m/0bbxd3,David Greenwalt,10,7330,/m/0451j,Jet Li,0.9569146633148193
6543,/m/07l8f,Tampa Bay Rays,1,5230,/m/0cm2xh,World War I,0.9679499268531799
6543,/m/07l8f,Tampa Bay Rays,2,12868,/m/07s5fz,Shandong Luneng Taishan F.C.,0.9626802206039429
6543,/m/07l8f,Tampa Bay Rays,3,3082,/m/01yjl,Chicago Cubs,0.9618789553642273
6543,/m/07l8f,Tampa Bay Rays,4,8249,/m/02wmbg,Rajnikanth,0.9615111947059631
6543,/m/07l8f,Tampa Bay Rays,5,5574,/m/037mjv,Inverness Caledonian Thistle F.C.,0.9606316685676575
6543,/m/07l8f,Tampa Bay Rays,6,8415,/m/03xyp_,Daniel Nestor,0.9602530598640442
6543,/m/07l8f,Tampa Bay Rays,7,13495,/m/0mkk3,Sauk County,0.960205614566803
6543,/m/07l8f,Tampa Bay Rays,8,1956,/m/051vz,Milwaukee Brewers,0.9569413065910339
6543,/m/07l8f,Tampa Bay Rays,9,13915,/m/0bld8,Katowice,0.9567946791648865
6543,/m/07l8f,Tampa Bay Rays,10,11604,/m/09b93,Ravenna,0.956328809261322
5930,/m/01htxr,Tony Bennett,1,154,/m/0lbj1,Sting,0.9600958228111267
5930,/m/01htxr,Tony Bennett,2,3007,/m/01vwyqp,Tina Turner,0.9572789669036865
5930,/m/01htxr,Tony Bennett,3,5065,/m/0gn30,Sylvester Stallone,0.9540845155715942
5930,/m/01htxr,Tony Bennett,4,2953,/m/0bhvtc,Jerry Douglas,0.953521192073822
5930,/m/01htxr,Tony Bennett,5,1547,/m/05crg7,Santana,0.9500343799591064
5930,/m/01htxr,Tony Bennett,6,5263,/m/01vsgrn,Eminem,0.9499081969261169
5930,/m/01htxr,Tony Bennett,7,5886,/m/01w9wwg,Will.i.am,0.9489380121231079
5930,/m/01htxr,Tony Bennett,8,1757,/m/0zjpz,Richie Sambora,0.9488912224769592
5930,/m/01htxr,Tony Bennett,9,9898,/m/020hyj,Luis Miguel,0.9485030770301819
5930,/m/01htxr,Tony Bennett,10,4432,/m/03j24kf,Paul McCartney,0.948265552520752
3593,/m/05jm7,Neil Gaiman,1,9533,/m/033jj1,Sean Hayes,0.9556782245635986
3593,/m/05jm7,Neil Gaiman,2,5497,/m/09r9m7,Johnny Green,0.9553792476654053
3593,/m/05jm7,Neil Gaiman,3,417,/m/014x77,Rachel Weisz,0.952813446521759
3593,/m/05jm7,Neil Gaiman,4,72,/m/012d40,Jackie Chan,0.9513798356056213
3593,/m/05jm7,Neil Gaiman,5,1538,/m/0b_c7,Franco Zeffirelli,0.9509526491165161
3593,/m/05jm7,Neil Gaiman,6,3838,/m/02jsgf,Joan Allen,0.9478874206542969
3593,/m/05jm7,Neil Gaiman,7,966,/m/014zfs,Bill Cosby,0.946861207485199
3593,/m/05jm7,Neil Gaiman,8,7767,/m/0dw3l,Les Claypool,0.94629967212677
3593,/m/05jm7,Neil Gaiman,9,7741,/m/02661h,Tony Shalhoub,0.9458693265914917
3593,/m/05jm7,Neil Gaiman,10,6350,/m/013t9y,George Miller,0.9446848034858704
2266,/m/0sxrz,1920 Summer Olympics,1,275,/m/0l6vl,1980 Summer Olympics,0.9328125715255737
2266,/m/0sxrz,1920 Summer Olympics,2,7495,/m/01f1kd,1976 Winter Olympics,0.9279743432998657
2266,/m/0sxrz,1920 Summer Olympics,3,3989,/m/0lgxj,1952 Summer Olympics,0.9252863526344299
2266,/m/0sxrz,1920 Summer Olympics,4,632,/m/018ctl,2010 Winter Olympics,0.9228801131248474
2266,/m/0sxrz,1920 Summer Olympics,5,1829,/m/0lv1x,1928 Summer Olympics,0.9175992608070374
2266,/m/0sxrz,1920 Summer Olympics,6,2864,/m/0kbvv,2006 Winter Olympics,0.9162747263908386
2266,/m/0sxrz,1920 Summer Olympics,7,450,/m/0l98s,1972 Summer Olympics,0.9120556712150574
2266,/m/0sxrz,1920 Summer Olympics,8,7161,/m/0ldqf,1956 Summer Olympics,0.9084997773170471
2266,/m/0sxrz,1920 Summer Olympics,9,7408,/m/0jkvj,1976 Summer Olympics,0.9061462879180908
2266,/m/0sxrz,1920 Summer Olympics,10,2143,/m/0lbbj,1964 Summer Olympics,0.9022592306137085
8348,/m/044_7j,Steven Blum,1,11382,/m/03w9bjf,British Indian,0.9709634184837341
8348,/m/044_7j,Steven Blum,2,13291,/m/01kym3,Megumi Hayashibara,0.9685688614845276
8348,/m/044_7j,Steven Blum,3,2790,/m/01f8ld,Kathryn Bigelow,0.968319833278656
8348,/m/044_7j,Steven Blum,4,9937,/m/02j4sk,Peter Graves,0.9676843285560608
8348,/m/044_7j,Steven Blum,5,2038,/m/01wyzyl,Jim Belushi,0.9669655561447144
8348,/m/044_7j,Steven Blum,6,8972,/m/01x2tm8,Kamal Haasan,0.9663886427879333
8348,/m/044_7j,Steven Blum,7,3976,/m/01vy_v8,Frank Oz,0.9657074213027954
8348,/m/044_7j,Steven Blum,8,7531,/m/024my5,Kath Soucie,0.965368390083313
8348,/m/044_7j,Steven Blum,9,4386,/m/02gyl0,Theodore Bikel,0.9643248915672302
8348,/m/044_7j,Steven Blum,10,4848,/m/0dfjb8,Nassar,0.9641430377960205
8085,/m/05z_p6,Mark Robson,1,5175,/m/017gry,Essen,0.9551271796226501
8085,/m/05z_p6,Mark Robson,2,4417,/m/07yw6t,Paresh Rawal,0.9531538486480713
8085,/m/05z_p6,Mark Robson,3,1656,/m/01t2h2,Andy Lau,0.9527221918106079
8085,/m/05z_p6,Mark Robson,4,11577,/m/05p606,Ed Lauter,0.9516397714614868
8085,/m/05z_p6,Mark Robson,5,9067,/m/04cdxc,Prabhu,0.9516183733940125
8085,/m/05z_p6,Mark Robson,6,12427,/m/0pgm3,Chris Elliott,0.9501139521598816
8085,/m/05z_p6,Mark Robson,7,1582,/m/02jm0n,Jon Lovitz,0.947947084903717
8085,/m/05z_p6,Mark Robson,8,11382,/m/03w9bjf,British Indian,0.9466817378997803
8085,/m/05z_p6,Mark Robson,9,9199,/m/063tn,Pyotr Ilyich Tchaikovsky,0.9466522932052612
8085,/m/05z_p6,Mark Robson,10,3290,/m/03gyh_z,Robert F. Boyle,0.9461963772773743
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,1,1654,/m/0gr51,Academy Award for Best Original Screenplay,0.9267050623893738
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,2,2610,/m/09qv_s,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role,0.923495888710022
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,3,1389,/m/02rdyk7,National Society of Film Critics Award for Best Director,0.9220247268676758
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,4,545,/m/05b1610,Razzie Award for Worst Screenplay,0.9157145619392395
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,5,1071,/m/02z0dfh,National Society of Film Critics Award for Best Supporting Actress,0.9154481887817383
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,6,112,/m/040njc,BAFTA Award for Best Film,0.9118297100067139
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,7,1857,/m/0bdw6t,Primetime Emmy Award for Outstanding Lead Actor - Drama Series,0.9115781784057617
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,8,598,/m/04dn09n,Golden Globe Award for Best Screenplay - Motion Picture,0.9098021388053894
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,9,931,/m/019f4v,Golden Globe Award for Best Director - Motion Picture,0.9080204963684082
1489,/m/05zvj3m,MTV Movie Award for Best Comedic Performance,10,550,/m/09qvc0,Primetime Emmy Award for Outstanding Guest Actor - Comedy Series,0.9069507122039795
12382,/m/0d7m90,ECW on TNN,1,13950,/m/0kz10,Intelligent dance music,0.9325747489929199
12382,/m/0d7m90,ECW on TNN,2,12800,/m/0fw9n7,Wisconsin Badgers football,0.9240026473999023
12382,/m/0d7m90,ECW on TNN,3,6235,/m/06cp5,Rapcore,0.9231440424919128
12382,/m/0d7m90,ECW on TNN,4,11493,/m/04jnd7,Club Necaxa,0.9184131622314453
12382,/m/0d7m90,ECW on TNN,5,11000,/m/01xjx6,Fontana Records,0.9157429933547974
12382,/m/0d7m90,ECW on TNN,6,5633,/m/041738,Alternative dance,0.9153034687042236
