entity_id,entity_raw,entity_text,dominant_relation,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
6071,/m/08z0wx,Gothic metal,music genre parent genre,0.0520463139+0.0418307893j,0.0492486246+0.0428361073j,0.0674463511+0.0502932742j,0.0798569471+0.0275152344j,0.0796605423+0.0066826665j,0.1020805463+0.0016340788j,0.0806378871+0.0103703793j,0.0984804034-0.0299064256j,0.0820395350+0.0540834442j,0.0930292234+0.0551385917j,0.0896812752+0.0702832565j,0.1216487437+0.0377914906j,0.0880987346-0.0148825254j,0.1208824739-0.0393799767j,0.0828919113-0.0005945307j,0.1027092934-0.0544122048j,0.0540544018+0.0365344174j,0.0603270233+0.0193897802j,0.0678201020+0.0626330301j,0.0923459381+0.0122529939j,0.0889751986-0.0229987949j,0.0941122994-0.0690044835j,0.1055763736-0.0003549827j,0.0972109884-0.0888388008j,0.1023202389+0.0704298243j,0.1341061890+0.0332531705j,0.1007488966+0.1256605685j,0.1784536093+0.0399593748j,0.1205488443-0.0481020026j,0.1238655895-0.1380660832j,0.1387777328+0.0009588201j,0.1336236447-0.1386795789j,0.0732827187+0.0001516318j,0.0840404406+0.0186609682j,0.0813274086-0.0066034617j,0.0937821269-0.0179274492j,0.0650772452-0.0368967056j,0.1072022840-0.0407191738j,0.0572133809-0.0332575403j,0.0748679936-0.0659641623j,0.1063908488+0.0495953821j,0.1263977438+0.0853316784j,0.1033665389+0.0521391630j,0.1423804611+0.0452926680j,0.0860238299-0.0227876995j,0.1507008374-0.0275451411j,0.0676789060-0.0105416449j,0.1060559303-0.0478342064j,0.0758959576+0.0041806391j,0.0903012678-0.0056693079j,0.0916128382+0.0162707977j,0.1095350012-0.0289587490j,0.0705606043-0.0586296134j,0.0931343511-0.1081387103j,0.0799577981-0.0416859910j,0.0734641105-0.1181502342j,0.1299582124+0.0907208472j,0.1890474260+0.0936019495j,0.1106721982+0.1321586221j,0.2157570720+0.0891085789j,0.1327389628-0.0425563157j,0.2102629542-0.1267079413j,0.1228598505+0.0065488676j,0.1806220263-0.1157859862j
1129,/m/053tj7,Inside Deep Throat,film film release date s. film film regional release date film release region,0.0509301908-0.0579952523j,0.0782098025-0.0571603216j,0.0461008660-0.0396931246j,0.0755056292-0.0204711836j,0.0744914860-0.0897373706j,0.1291955262-0.0298720095j,0.0538111329-0.0462089032j,0.0808974653+0.0117873084j,0.1015328839-0.0360904224j,0.0754831210+0.0941172019j,0.0702163130-0.0148932785j,0.0321008340+0.0820075274j,0.1259564459-0.0263566934j,0.0211876892+0.1342825592j,0.0671870634-0.0065724859j,-0.0069877552+0.0806152523j,0.0132951345-0.0620441698j,0.0554168895-0.0819850713j,0.0219678469-0.0663204268j,0.0892096087-0.0703906640j,0.0453640372-0.1295177490j,0.1765359193-0.0840606615j,0.0486479029-0.1052951440j,0.1743339300-0.0249185245j,0.0956052318-0.0102821738j,0.0406197943+0.1239971966j,0.0862613022+0.0004677875j,-0.0000817366+0.1265757084j,0.1543272138+0.0291711539j,-0.0747836977+0.1870845556j,0.1015827805+0.0322187878j,-0.0998365432+0.1161620691j,0.0104770912-0.0740719885j,0.0136094252-0.1033761054j,0.0091198720-0.0493779778j,0.0268839579-0.0663314238j,0.0078633605-0.1200002953j,0.0663491115-0.1304694265j,0.0078234607-0.0611447580j,0.0486336239-0.0565809831j,0.1171586141-0.0158456583j,0.0913414136+0.1067443117j,0.0716673136-0.0068210256j,0.0445838273+0.0820428953j,0.1421378255-0.0191156734j,0.0516968742+0.1511069238j,0.0695743114-0.0077594295j,0.0140676806+0.0869922936j,-0.0196984075-0.0794913322j,-0.0113064535-0.1390296817j,-0.0191673115-0.0755300447j,0.0179401431-0.1393586695j,-0.0284649506-0.1769429445j,0.1049391255-0.2552987933j,-0.0217815340-0.1312939823j,0.1250853688-0.1802138984j,0.1011030823+0.0187177099j,0.0369507745+0.1415814161j,0.0815655738+0.0159459859j,0.0049345447+0.1260657161j,0.1540544629+0.0559620075j,-0.0655784979+0.2087546289j,0.0942975283+0.0369026214j,-0.0770365745+0.1271823794j
8289,/m/04jpg2p,Alice in Wonderland,film film other crew. film film crew gig film crew role,0.0047685760-0.0643139407j,0.0281877145-0.0603854544j,0.0285877474-0.0427997224j,0.0694056600-0.0214739162j,0.0605270863-0.1013665795j,0.1266119033-0.0507476926j,0.0687572211-0.0188756697j,0.0767336711+0.0752018914j,0.0594687685-0.0470796339j,0.0524852499+0.0535605401j,0.0490505621-0.0109193036j,0.0000994494+0.0679388270j,0.1391712725-0.0142288283j,-0.0081428122+0.1593415439j,0.0628463402+0.0414167792j,-0.1007668525+0.0522179082j,-0.0356443003-0.0792903304j,-0.0042922236-0.0912235156j,-0.0257247575-0.0542034470j,0.0193157941-0.0871625096j,0.0419815555-0.1685424447j,0.1535157859-0.1247689724j,0.0462227985-0.0761673152j,0.1482850909-0.0034296587j,0.0880398527-0.0490253679j,0.0703610927+0.1004742831j,0.0522057191-0.0317131132j,0.0387678482+0.1029879153j,0.1980283409+0.0624155700j,-0.1256154925+0.2544179261j,0.0806522071+0.0521206483j,-0.1763307452+0.0987438709j,-0.0314383693-0.0533577129j,-0.0187504031-0.0612814724j,-0.0010591950-0.0447762087j,0.0373009071-0.0526596755j,0.0336096250-0.0843387693j,0.0741271004-0.0500818565j,0.0364188738-0.0234296042j,0.0490418226+0.0225840025j,0.0628892556-0.0370899774j,0.0607326776+0.0584296137j,0.0453445837-0.0062466846j,0.0013448759+0.0717852339j,0.1121410653+0.0572262183j,-0.0734326467+0.1230991483j,0.0256885178+0.0473784655j,-0.0791291147+0.0049860883j,-0.1248800606-0.0387267135j,-0.1284240484-0.0638049245j,-0.0733290464-0.0188092962j,-0.0844731182-0.0849952772j,-0.0195017643-0.1842135489j,0.0714070573-0.1816196740j,0.0018699145-0.0703070089j,0.0864148363-0.0669331998j,0.1143251583-0.0844030306j,0.1610221416+0.1230558380j,0.0550981089-0.0519039109j,0.1000541225+0.1247803792j,0.1831090301+0.1254954636j,-0.1810328513+0.2415781170j,0.0529953167+0.0503670089j,-0.1460600197+0.0604112223j
10609,/m/025vwmy,Garin Wolf,award award nominee award nominations. award award nomination award nominee,0.0917604268+0.0664023384j,0.1043077335+0.0196894929j,0.0457077995+0.0847983584j,0.0771110356+0.0320819803j,-0.0738510787+0.0821969807j,0.0407072492+0.1011364385j,-0.0575442538+0.0403393731j,0.0256387107+0.0599094033j,0.1322834492-0.0896236226j,0.0524385981-0.1140440404j,0.1517896056+0.0115694944j,0.0857709646-0.0763471127j,-0.0358588658+0.1244291812j,0.0948249623+0.0649088472j,-0.0609231368+0.0699466690j,0.0574345738+0.0562803447j,0.0244725291+0.1022228003j,0.0521511883+0.1082708240j,0.0190104023+0.0845053792j,0.0566640086+0.0700274482j,-0.0985049680-0.0215665344j,-0.0899566039+0.0716247633j,-0.0599318445-0.0003427772j,-0.0259121750+0.0573445298j,0.1148933321-0.1103244126j,0.0723926798-0.1319009662j,0.1244251952-0.0713075474j,0.0605902374-0.1142552346j,-0.0551697947+0.1166075692j,0.0700704977+0.1167266145j,-0.0391261205+0.0778377950j,0.0639694557+0.0630030409j,0.1274025440+0.0046471395j,0.0938565582-0.1197928637j,0.1171362028+0.0152195264j,0.0590792112-0.1086294502j,-0.0006083844+0.1523880363j,0.1554919183-0.0059661157j,0.0057414044+0.0990395397j,0.0827042535-0.0327046961j,-0.0203396790-0.1508633196j,-0.1351677328-0.0663917139j,0.0338069312-0.1476374865j,-0.1211316809-0.0704491138j,0.1179086864+0.0837319121j,0.0684377253-0.1214857623j,0.0728274435+0.0761502385j,0.0387119725-0.0837409571j,0.0691726357+0.0706505403j,0.1442607939+0.0115877995j,0.0809338689+0.0392534360j,0.0984236971-0.0584376529j,-0.1133228391+0.0683457702j,0.0534800254+0.1490426213j,-0.0401192904+0.0717599317j,0.0777821541+0.0348330997j,-0.0411595479-0.1606447846j,-0.1597896367-0.1073840857j,-0.0499721840-0.1462983936j,-0.1664466858-0.0373856351j,0.1183620542+0.1088471860j,0.1489001065-0.1130658016j,0.0975947082+0.0516975671j,0.0444927476-0.1103387326j
5590,/m/01_s9q,Spelman College,location location contains,0.0802764669+0.0153233027j,0.0612057224+0.0500328355j,0.0743732825-0.0110227689j,0.0693517849+0.0280307680j,0.0903343409-0.0389979593j,0.0990374088+0.0304952431j,0.0702060834-0.0580700599j,0.0994105116+0.0058028763j,0.0856626928+0.0265910625j,0.0799668357+0.0695104152j,0.1097086072-0.0023453096j,0.1263863295+0.0543044247j,0.0894496515-0.0551366024j,0.1339056343+0.0084168371j,0.0884809792-0.0957389548j,0.1735151410-0.0364976004j,0.0920155421+0.0184340160j,0.0758040100+0.0338475257j,0.1129093096-0.0096826553j,0.1027185023+0.0165197290j,0.0889683142-0.0522779524j,0.0996313170-0.0106004002j,0.0892589614-0.0877561271j,0.1202714369-0.0389585793j,0.0942527354+0.0130542153j,0.0985034257+0.0277526528j,0.1518263519-0.0228761062j,0.1733781546-0.0023462940j,0.0687261522-0.0774521530j,0.1050677747-0.0587766543j,0.0778470784-0.1491317302j,0.1489205360-0.1407490075j,0.0804632455+0.0387702957j,0.0532021597+0.0669101104j,0.0770111009+0.0240473971j,0.0565887243+0.0561603382j,0.0953388289-0.0166958123j,0.0863688067+0.0460931361j,0.0840396434-0.0233742930j,0.0835307017+0.0382516086j,0.0822234228+0.0648888424j,0.0624961220+0.1058283448j,0.1093534380+0.0646036416j,0.0971060544+0.1266222000j,0.1118570566-0.0237027593j,0.1313917786+0.0498645566j,0.1325995028-0.0402683727j,0.1763407141+0.0505200475j,0.1027416587+0.0297864955j,0.0841976553+0.0417653434j,0.1264536530+0.0225042962j,0.1078815013+0.0423350073j,0.0965066850-0.0503246039j,0.1012568995-0.0089799175j,0.1104732975-0.0677268803j,0.1235831603-0.0153427348j,0.1093475968+0.0373138152j,0.1139000505+0.0505377948j,0.1807606965+0.0403649472j,0.1987117976+0.0638003200j,0.0937871411-0.0766180307j,0.1261872649-0.0520726591j,0.1401958168-0.1310815215j,0.2024616152-0.1002456620j
207,/m/0t015,Iowa City,location location contains,0.1162343696-0.0140430294j,0.1173271015-0.0211883821j,0.1203591302-0.0311559457j,0.0990985110-0.0182881784j,0.1327243596+0.0122209787j,0.1300656497+0.0053083487j,0.1313033402-0.0380436890j,0.1038990766-0.0217867941j,0.1142999008+0.0042965831j,0.1001673639-0.0006882604j,0.1256329715-0.0017347399j,0.0883585289+0.0065610390j,0.1560589522-0.0492647812j,0.1291785389-0.0455681868j,0.1435411721-0.0979178473j,0.1013529375-0.0556380525j,0.0815531835-0.0214237329j,0.0684847608-0.0177327506j,0.0978926420-0.0512088314j,0.0716803595-0.0252144504j,0.1102044880-0.0220212936j,0.0910706669-0.0171384085j,0.1083815768-0.0885902941j,0.0806443617-0.0477142446j,0.0762852058+0.0013619203j,0.0549944825+0.0028652942j,0.1063675210-0.0130264116j,0.0646226332+0.0028949950j,0.1137305498-0.0631810948j,0.0807813331-0.0423633493j,0.1039037704-0.1328684539j,0.0709324852-0.0651457757j,0.1170716286+0.0514079407j,0.1141853034+0.0781040564j,0.1482686698+0.0312603861j,0.1105082855+0.0647797659j,0.1472708136+0.0113048507j,0.1481095403+0.0435603969j,0.1577184796-0.0610401034j,0.1386693269-0.0029433044j,0.0803848803+0.0665415078j,0.0596402474+0.0770518035j,0.1074391454+0.0662155226j,0.0568598323+0.0729014874j,0.1503321081-0.0280081332j,0.1356070787+0.0041570580j,0.1527793407-0.0956702530j,0.1221343577-0.0257999115j,0.0968363285+0.0474762358j,0.0715826005+0.0637569427j,0.1542294025+0.0245735049j,0.0925356895+0.0594478212j,0.1466126740-0.0035803216j,0.1227372736+0.0339893438j,0.1722620130-0.1126792654j,0.1395696253-0.0190414656j,0.0536675155+0.0614946894j,0.0240766853+0.0583199896j,0.0995679200+0.0721395537j,0.0358164832+0.0672232881j,0.1397509575-0.0281873122j,0.1040528566+0.0102891009j,0.1587755680-0.1283821911j,0.1145844534-0.0282224547j
6882,/m/0ffgh,R. Kelly,award award nominee award nominations. award award nomination award,0.1398423165+0.0464068502j,0.1134861633+0.0021709744j,0.0713839605+0.1416215897j,0.1042076647+0.0329023525j,0.0696782321+0.1160738245j,0.1044603214+0.0410372503j,-0.0523804016+0.1157739088j,0.0529373437+0.0661919117j,0.1870561838-0.0642202944j,0.0140375420-0.1297935247j,0.1793824881+0.0801425278j,0.0416982248-0.1296758801j,0.1299653053+0.0851988569j,0.0839036405-0.0972877145j,0.0036719055+0.1333259046j,0.0958775878-0.0406644382j,0.0838871375+0.0958019048j,0.0791096166+0.0731987357j,-0.0002306402+0.1382672340j,0.0655951798+0.0899668559j,-0.0467086956+0.1234957799j,0.0113857128+0.1195002049j,-0.1174272671+0.0426469371j,-0.0276713707+0.0937165022j,0.1859317571-0.0319951400j,0.0553546771-0.1041178703j,0.1641812921+0.0885332003j,0.0711855069-0.1054945439j,0.0767567903+0.1454206854j,0.1269254982-0.0176845249j,-0.0468392856+0.1285633743j,0.1051975414+0.0193850957j,0.1230861545-0.0429581106j,0.0576767102-0.0919220448j,0.1157937273-0.0073323995j,0.0329202525-0.0880758166j,0.0653491318+0.0230195057j,0.0464110449-0.0406345837j,0.0527765416+0.0415838547j,0.0394484922-0.0363783687j,0.0368388370-0.1912986189j,-0.1393585950-0.0299844984j,0.0811753795-0.1540450752j,-0.1495325118-0.0034160567j,0.0953804851-0.0427451208j,-0.0664283410-0.0790653601j,0.1019947007+0.0086693717j,-0.0585075393-0.0857727006j,0.1005792469+0.0500747152j,0.1034426242-0.0058000367j,0.0800512433+0.0626526326j,0.0888006762-0.0331608206j,0.0012400565+0.0663367957j,0.0501625203+0.0382811651j,-0.0104981028+0.0606361330j,0.0517608710+0.0252262913j,0.0947433114-0.1470488757j,-0.0839160383-0.0856110826j,0.1059542820-0.1120760590j,-0.1132922545-0.0602936074j,0.0970841870+0.0301562361j,0.0179840215-0.0899854451j,0.0761723518+0.0560831167j,0.0127561316-0.0940828994j
13473,/m/03j_q,Haskell,common topic webpage. common webpage category,0.0820946470+0.0103201354j,0.0967070758-0.0106357951j,0.0777147114+0.0248958077j,0.1119315699+0.0225289464j,0.0925263166-0.0549805798j,0.0832123384-0.0511782542j,0.0836180449-0.0177706666j,0.0919914395-0.0107676564j,0.0812312961+0.0208458975j,0.0889731199+0.0653813332j,0.0664095506+0.0342196859j,0.0658123270+0.0954314694j,0.0749949887-0.0765355974j,0.1119382903-0.0214942414j,0.0698871613-0.0313648805j,0.0932196155+0.0274113212j,0.0803015307-0.0283198319j,0.0817773342-0.0516401269j,0.0726126805-0.0287411474j,0.0937236920-0.0477164835j,0.1042652503-0.1189135239j,0.0885111094-0.1015356854j,0.0893013775-0.0749561489j,0.0987306610-0.0662475675j,0.1025961712+0.0302043259j,0.0928353742+0.0803433433j,0.0822537020+0.0233425442j,0.0795527324+0.0837471187j,0.1431567669-0.1047808379j,0.1653110385-0.0018950999j,0.1067196205-0.0481985062j,0.1248489097+0.0375389233j,0.1000816450+0.0348062962j,0.1075853780+0.0159532577j,0.1279801875+0.0306471623j,0.1567680240+0.0267809425j,0.1069281623-0.0450621955j,0.0817403644-0.0354166329j,0.1053006873-0.0432274155j,0.0997452140-0.0283790752j,0.0767095834+0.0722794607j,0.0439675190+0.1077136919j,0.0891902670+0.0782873109j,0.0493384227+0.1434897780j,0.1138328761-0.0421256125j,0.1019751951+0.0269129612j,0.1024352387-0.0301942024j,0.0997962356+0.0449025221j,0.1183772534-0.0252713002j,0.1122587174-0.0418687239j,0.1212694123-0.0693675950j,0.1379473358-0.0827971026j,0.1324246377-0.1239100918j,0.0993178040-0.0890386254j,0.1014671177-0.1321437806j,0.1045765951-0.1004625559j,0.1104133800+0.0945884213j,0.0502482168+0.1291949004j,0.1340189576+0.0645732805j,0.0832483619+0.1398937702j,0.2048747689-0.0481377617j,0.1462904960+0.0637493283j,0.1631366313-0.0551026426j,0.1406311989+0.0617390983j
8031,/m/02b19t,Burton Albion F.C.,sports sports position players. sports sports team roster team,0.1112074107+0.0072984276j,0.0647127107+0.0004497948j,0.0970088691+0.0013660772j,0.0596064404+0.0016831518j,0.1212490797-0.0212304685j,0.1070878655-0.0244104192j,0.1056351215-0.0291451309j,0.0991496891-0.0252549890j,0.0866547376+0.0620792732j,0.0759030879+0.0327516273j,0.0761137679+0.0670595318j,0.0678412393+0.0449232012j,0.1224736571-0.0175158493j,0.1376737654-0.0531864353j,0.1202536076-0.0103030186j,0.1463067085-0.0363692269j,0.0942472667+0.0633481443j,0.0701106712+0.0275424477j,0.0917844102+0.0476844870j,0.0687987283+0.0241838507j,0.1354143173-0.0157772359j,0.1315907389-0.0459342822j,0.1220224127-0.0346395709j,0.1244327202-0.0559491664j,0.0386466980+0.1004950926j,0.0636210069+0.0699350014j,0.0345818773+0.1012756750j,0.0563651919+0.0792791992j,0.1303579360-0.0055118822j,0.1620457172-0.0749276578j,0.1324551255-0.0070188409j,0.1773872972-0.0690215230j,0.1029771492-0.0063229539j,0.0723169819-0.0305554233j,0.1151755452-0.0125213647j,0.0853937045-0.0361300111j,0.0977433175-0.0247185137j,0.0909545943-0.0624615103j,0.1090093032-0.0377004407j,0.1060035750-0.0797072276j,0.0721834227+0.0639948472j,0.0922701433+0.0206804015j,0.0799448416+0.0873919874j,0.1109057516+0.0460674241j,0.1017648876+0.0022890214j,0.1316835582-0.0703850240j,0.1267136186+0.0113094626j,0.1852536201-0.0705102384j,0.0999520719+0.0400263593j,0.0922836140-0.0119847711j,0.1214259192+0.0337093547j,0.1125515178-0.0221056454j,0.1130871922-0.0308325719j,0.1030964702-0.1029995829j,0.1280620545-0.0566681139j,0.1147556305-0.1428571194j,0.0327252969+0.0926905498j,0.0911924616+0.0565172359j,0.0365361534+0.1207349002j,0.1113403887+0.0880674645j,0.1133157238+0.0064160270j,0.1525465697-0.1099804342j,0.1480435282+0.0089438362j,0.2206567824-0.1387616992j
1729,/m/07ymr5,Andy Samberg,base saturdaynightlive snl cast member seasons. base saturdaynightlive snl season tenure cast members,0.1069476455+0.0635125786j,0.0930431560+0.0486659408j,0.0590228960+0.0646196380j,0.0608369559+0.0345304534j,0.0473459437+0.1326602548j,0.0862763301+0.0828156471j,0.0187513269+0.0847459435j,0.0545779616+0.0429117307j,0.1225637719-0.0224592835j,0.0519036949-0.1072759032j,0.1165471375+0.0243229549j,0.0661178604-0.0825887471j,0.0374366641+0.0942352042j,0.0739700049-0.0187184159j,0.0175558962+0.0874971002j,0.0626202822-0.0122897932j,0.1157673672+0.1065707430j,0.0825403556+0.0873244107j,0.0444719493+0.0971196443j,0.0458377823+0.0596005395j,-0.0312037989+0.2099583596j,0.0397007614+0.1687557697j,-0.0436641164+0.1215485632j,0.0282362811+0.0950913057j,0.1166442931-0.1010337844j,0.0094702393-0.1698197126j,0.1359954327-0.0266050026j,0.0520788282-0.1282724887j,0.0853874013+0.1078632846j,0.1131865755-0.0623000115j,0.0415455699+0.1093609259j,0.0921711773-0.0315879509j,0.1394868791+0.0136038419j,0.1318770945-0.0192375723j,0.1321183592+0.0250191689j,0.1072353721-0.0378809571j,0.0671714768+0.1091057286j,0.1067509875+0.0394317321j,0.0578601137+0.0856684148j,0.0834871754+0.0029527731j,0.0653419718-0.0977063477j,-0.0733410120-0.1203958690j,0.1053145379-0.0999077335j,-0.0754066184-0.1267902404j,0.0746683702+0.0607768670j,0.0461238101-0.0591991618j,0.0750920177+0.0694330037j,0.0359069556-0.0577055104j,0.1369677633+0.0471363179j,0.1257897317+0.0344291106j,0.1142647937+0.0729643628j,0.1027794182+0.0205077250j,0.0206694417+0.1717227846j,0.0887970105+0.1170898899j,0.0054388088+0.1372161806j,0.0804236084+0.0684656650j,0.0043137157-0.1247871146j,-0.1367545724-0.1102366075j,0.0609193183-0.1330823451j,-0.1179723889-0.1258752197j,0.1145853028+0.0351989791j,0.0462219566-0.1127678603j,0.1073729396+0.0613546222j,0.0406669490-0.0937278569j
7102,/m/04t969,Peter Weller,award award nominee award nominations. award award nomination award nominee,0.0939936116+0.0099931909j,0.0937883258+0.0048911520j,0.1303110421+0.0366025604j,0.1034754664-0.0178822260j,0.0579303093+0.0701809898j,0.0861710757+0.0388857946j,0.0419596396+0.1323460490j,0.1032243893+0.0454920307j,0.1080977321-0.0462692529j,0.0429807082-0.0887432098j,0.1322091669-0.0060315495j,0.0348907858-0.0835780799j,0.0580517426+0.1192331985j,0.1225344241-0.0025428657j,-0.0190753136+0.1577920616j,0.1191269383+0.0168685392j,0.0669744685+0.0295222327j,0.0882988945+0.0312397089j,0.1009296477+0.0686397552j,0.1194263473+0.0114715826j,0.0142328152+0.0639873147j,0.0526996851+0.0654039308j,-0.0239968691+0.1147702858j,0.0765312910+0.0895357057j,0.0903631896-0.0515951253j,0.0325658806-0.1032342464j,0.1289373636-0.0213830527j,0.0278458390-0.1107708216j,0.0476809256+0.1072115898j,0.1333346516+0.0013222079j,-0.0254481789+0.1534969956j,0.1494947672+0.0246222485j,0.1144350842-0.0092671514j,0.0971568897-0.0670336634j,0.1427824795-0.0434530787j,0.0446581990-0.1139642149j,0.1034460440+0.0636130124j,0.1188230962-0.0463638008j,0.1420365572+0.0862478986j,0.1000207812-0.0939615220j,0.0687091649-0.1125243530j,-0.0687072873-0.0917383879j,0.0705405995-0.1182774976j,-0.0908881873-0.0512033775j,0.1434397101+0.0546851605j,0.0477830097-0.1404618770j,0.1415901929+0.0904237777j,0.0185648371-0.1376408637j,0.0794501603+0.0326712355j,0.1128084660-0.0215808600j,0.1281564683+0.0194949172j,0.0908978209-0.0956767946j,0.0320130847+0.0782035068j,0.1096851677+0.0247029234j,0.0543595962+0.1274169087j,0.1369991004-0.0271966737j,0.0623482056-0.0952798650j,-0.0750344545-0.1001672149j,0.0702114031-0.1146038473j,-0.1112617403-0.0616105460j,0.1112368628+0.0670594424j,0.0754997805-0.1380588263j,0.1209929585+0.1090624928j,0.0480084494-0.1624238193j
5934,/m/012ykt,Michelle Yeoh,film actor film. film performance film,0.1151672080+0.0340185165j,0.1075608432+0.0026945602j,0.0807222575+0.0623192415j,0.0930174887+0.0392989293j,0.0930038095+0.0354004465j,0.1128220707+0.0167656317j,0.0716939867+0.0463502333j,0.1030514985+0.0367042273j,0.1000940874-0.0221382454j,0.0856530145-0.0417618528j,0.0790465251+0.0230422579j,0.0861601606+0.0047632470j,0.1077555642-0.0035752545j,0.1245805025-0.0320035554j,0.0832969770+0.0260090511j,0.1169961095+0.0091825882j,0.0932534486+0.0570702776j,0.0908439234+0.0312956758j,0.0752875730+0.0762147233j,0.0864843279+0.0573968142j,0.0732413381+0.0586328767j,0.0918082744+0.0519790798j,0.0675699636+0.0642329007j,0.0971092880+0.0648478642j,0.0987983122-0.0386006609j,0.0753649920-0.0478451028j,0.0974897370-0.0008718519j,0.0915636867-0.0164273921j,0.1139520630-0.0150896609j,0.1198261082-0.0387677774j,0.1071253791+0.0074708173j,0.1326045245-0.0140257543j,0.1435173452+0.0555362292j,0.1522169709+0.0259772073j,0.1266925782+0.1065962017j,0.1629388332+0.0901735425j,0.1126006097+0.0422007143j,0.1524144262+0.0306295101j,0.1107389852+0.0663498417j,0.1769228131+0.0669532418j,0.1164318174-0.0428954139j,0.1098404527-0.0605832711j,0.1226485521+0.0121681038j,0.1428686082-0.0064263055j,0.1205210164-0.0304011740j,0.1498966664-0.0629081577j,0.1236597821+0.0064686732j,0.1843670011-0.0202086866j,0.1069306061+0.0588748567j,0.1119445041+0.0403518826j,0.1122428924+0.0979521349j,0.1366188377+0.0876712352j,0.0853507519+0.0510889329j,0.1136571318+0.0532151572j,0.1005626693+0.0693820044j,0.1540906578+0.0812739432j,0.0908915997-0.0676259249j,0.0737816542-0.0694012344j,0.1202612594-0.0378289372j,0.1198419258-0.0501079932j,0.1041692123-0.0540556572j,0.1149499118-0.0770846158j,0.1268043220-0.0387159102j,0.1652578861-0.0715576485j
