entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
10037,/m/02twdq,Morning Musume,music genre artists,0.10526155,0.36689174,17.697704,12.893062
13353,/m/0bmfpc,UK Garage,music genre parent genre,-0.07458623,0.29529566,6.183861,14.927508
11784,/m/06kqt3,Royal blue,education educational institution colors,-0.09748782,-0.48019812,-37.39851,-22.565691
8270,/m/03pc89,MASH,award award category nominees. award award nomination nominated for,-0.5817492,-0.5025601,-57.87467,-8.933586
6991,/m/02j04_,Trinity College,education educational institution students graduates. education education major field of study,-0.3652019,0.21200883,-15.021803,-3.8652391
13608,/m/0146bp,Type 2 diabetes,medicine disease risk factors,-0.2926064,0.207349,-6.3398194,18.115644
8976,/m/01gkmx,John Cusack,base popstra celebrity dated. base popstra dated participant,0.5929464,0.2040276,36.896748,5.3145885
7305,/m/07nx9j,Dylan Baker,film actor film. film performance film,0.6106547,0.21658361,40.012623,4.476518
2607,/m/0cr3d,Brooklyn,people person places lived. people place lived location,-0.07419473,-1.0192865,-8.16877,-28.758509
12184,/m/02swsm,Hollywood Records,music record label artist,-0.0051017106,0.33597577,12.828479,17.793386
7777,/m/014pg1,Oingo Boingo,music performance role regular performances. music group membership group,0.6340019,-0.25304484,50.795906,-4.7749734
7373,/m/0b_xm,Yes,music performance role regular performances. music group membership group,0.65183926,-0.31171995,51.806046,-4.261008
4246,/m/06tpmy,16 Blocks,film film release date s. film film regional release date film release region,-0.48836756,-0.15304431,-45.447197,-4.9203587
12317,/m/088cp,York,location location contains,-0.37835628,0.106037796,-15.577085,-5.3685627
4050,/m/05q8pss,Razzie Award for Worst Original Song,award award nominee award nominations. award award nomination award,0.46531892,-0.9851724,14.74084,-44.05859
13760,/m/0fs44,Rabat,location country capital,-0.3611614,0.22423327,-14.709387,3.579032
10447,/m/04vlh5,David Silverman,award award winner awards won. award award honor award winner,0.47420597,0.28166777,28.691336,3.67954
4543,/m/01grpc,4th United States Congress,government legislative session members. government government position held district represented,-0.4355001,-0.23572508,-37.861412,-22.997637
14297,/m/019z2l,Rocksteady,music genre parent genre,0.1078923,0.33548063,13.876976,16.427769
12741,/m/01f1p9,Christian metal,music genre parent genre,-0.28612906,0.26982015,-7.67445,13.050949
8540,/m/0975t6,Crimean Astrophysical Observatory,common topic webpage. common webpage category,-0.36351204,0.22856033,-12.837875,6.7208643
7939,/m/0c5x_,"University of California, Irvine",education educational institution students graduates. education education major field of study,-0.28390002,0.26163518,-17.913982,16.219748
10268,/m/070ltt,Saturday Night's Main Event,tv tv network programs. tv tv network duration program,-0.22427408,0.26404095,-11.338599,4.9259086
3919,/m/04gtdnh,Nancy Williams Watt,award award nominee award nominations. award award nomination award nominee,0.8426225,-0.20278218,60.185497,14.514894
4499,/m/01gkp1,The Royal Tenenbaums,award award nominee award nominations. award award nomination nominated for,-0.50992036,-0.45697808,-50.048748,-13.942165
7206,/m/04ngn,Luton Town F.C.,sports sports position players. sports sports team roster team,-0.2887345,0.20146239,-18.132042,21.979912
1269,/m/0fq8f,Luxembourg,travel travel destination how to get here. travel transportation mode of transportation,-0.30065048,0.22567946,-8.593937,-9.031829
11690,/m/02yy88,Sludge metal,music genre parent genre,-0.019116133,0.33848768,8.821036,2.8245327
4681,/m/07_fj54,Marmaduke,film actor film. film performance film,-0.50071865,-0.23041615,-45.846226,-9.392722
3841,/m/04fzk,Kirsten Dunst,base popstra celebrity friendship. base popstra friendship participant,0.61520284,0.24200279,38.41532,4.9907503
4451,/m/02kmx6,Mary-Ellis Bunim,award award nominee award nominations. award award nomination award nominee,0.44139642,0.28534937,34.948734,11.151719
5502,/m/06bw5,Reed College,education educational institution students graduates. education education major field of study,-0.17652847,0.2944293,0.09561125,10.927754
5238,/m/0269kx,North Carolina Central University,location location contains,-0.3705625,0.21357298,-13.139542,-6.4935126
8849,/m/09cn0c,New York Film Critics Circle Award for Best Actress,award award category winners. award award honor award winner,0.4350751,-0.8539376,17.88358,-43.113438
1320,/m/0ft5vs,Michigan State Spartans football,sports sports position players. sports sports team roster team,-0.24010111,0.2672519,-15.742542,21.3914
2267,/m/0f1nl,Georgia Institute of Technology,sports professional sports team draft picks. sports sports league draft pick school,-0.29795986,0.048324347,-19.344242,-14.743235
2471,/m/01bv8b,Everybody Loves Raymond,award award category nominees. award award nomination nominated for,-0.5163174,-0.6160808,-58.9642,-11.044514
3788,/m/01pkhw,Michael Sheen,award award nominee award nominations. award award nomination award nominee,0.60609436,0.22459841,40.301136,11.027708
6275,/m/011yhm,Fargo,award award category nominees. award award nomination nominated for,-0.5512474,-0.5519834,-59.809635,-14.225196
11369,/m/0hmyfsv,"Facebook, Inc.",business job title people with this title. business employment tenure company,-0.47905564,0.019931912,-21.465445,-2.4740722
2503,/m/0mwh1,Northampton County,location location adjoin s. location adjoining relationship adjoins,-0.32109708,0.11449021,-5.4562926,-14.455179
11573,/m/0343_,Gothenburg,location location time zones,-0.33549726,0.1866734,-15.410384,-0.3660493
3505,/m/02yj7w,Peter Krause,award award nominee award nominations. award award nomination award nominee,0.791039,0.035838068,56.12666,6.588132
1052,/m/0m77m,Doris Lessing,influence influence node influenced by,0.37042964,0.3329956,26.810797,5.320704
6797,/m/016xk5,Simon Callow,award award nominee award nominations. award award nomination award nominee,0.7077607,0.17617065,47.288902,14.206455
6678,/m/04r7p,Liv Ullmann,award award nominee award nominations. award award nomination award,0.4523911,0.28553975,35.97617,11.317913
5421,/m/057bxr,Polytechnic University of Milan,location location contains,-0.19444402,0.24134809,-2.9887166,-3.0722234
8890,/m/05h5nb8,Golden Bear,award award category winners. award award honor award winner,0.38743854,-0.47260147,18.85075,-37.906036
7633,/m/01grrf,9th United States Congress,government legislative session members. government government position held legislative sessions,-0.22764544,-0.55317754,-39.045235,-23.594938
6812,/m/01g7_r,Bryn Mawr College,education educational institution students graduates. education education major field of study,-0.1090105,0.124628544,2.837384,-6.7765994
1020,/m/01wdl3,University of Alabama,education educational degree people with this degree. education education institution,-0.4301309,0.08951354,-13.860753,-15.27236
3388,/m/0zygc,Chester,location location contains,-0.3180709,0.21237826,-9.882456,5.816619
13646,/m/02b1xy,Arbroath F.C.,soccer football team current roster. sports sports team roster position,-0.37295777,0.20676929,-20.927532,16.362762
6883,/m/07lly,Truro,location location contains,-0.3769889,0.17102003,-8.36302,-11.417768
6381,/m/0bw87,Katharine Hepburn,award award nominee award nominations. award award nomination award,0.72275716,0.12427342,52.083263,12.882936
12612,/m/06c6l,Rocky Mountains,location location partially contains,-0.05021541,0.3551265,4.048575,2.8102777
9569,/m/04jvt,Leon Trotsky,influence influence node influenced by,0.16532384,0.35250586,15.259108,4.7346754
11395,/m/0fltx,Obesity,medicine disease risk factors,-0.40283865,-0.087729275,-25.61214,17.175663
320,/m/01dw4q,Teri Hatcher,award award nominee award nominations. award award nomination award nominee,0.8556981,-0.117313534,61.466663,11.715401
12543,/m/06s27s,Hensley Meulens,sports pro athlete teams. sports sports team roster team,-0.10882439,0.30438942,7.4447308,13.230803
9432,/m/0fhnf,Salzburg,location location adjoin s. location adjoining relationship adjoins,-0.30074018,0.2394985,-8.4589205,0.024390781
6232,/m/027gy0k,Speed Racer,film actor film. film performance film,-0.36288017,0.16090983,-42.016796,2.259682
7814,/m/02mp0g,University of Wyoming,education educational institution students graduates. education education major field of study,-0.31597853,0.20459306,-17.672617,-10.455145
96,/m/0fbq2n,Oregon Ducks football,sports sports team roster. american football football historical roster position position s,-0.26451498,0.18531543,-20.22285,21.348242
5763,/m/05kms,Oboe,music performance role regular performances. music group membership role,0.34151313,-1.3301404,2.7979825,-47.64546
4892,/m/0pbhz,Dijon,location capital of administrative division capital of. location administrative division capital relationship administrative division,-0.43283087,0.088455975,-21.316896,-1.3088479
12344,/m/01nfl1,Sydney Airport,location location contains,-0.37102693,0.18985575,-14.367206,11.718836
6389,/m/0m0hw,Robert Mitchum,film actor film. film performance film,0.37369567,0.31768948,27.807692,8.612491
13692,/m/01spm,Church of England,people person religion,-0.34329927,0.13297552,-17.794365,10.649078
6865,/m/03clwtw,Rambo,film film distributor films distributed. film film film distributor relationship film,-0.45867628,-0.2360777,-45.81862,-7.5950565
8818,/m/028pzq,Asia Argento,people person profession,0.19820645,0.36940378,21.88928,13.853135
12247,/m/02cvcd,Loyola University New Orleans,location location contains,-0.24040629,0.30459064,-2.0264118,2.9722826
12036,/m/0nm87,Kennebec County,location location contains,-0.34204197,0.124219,-14.504955,-15.573522
8947,/m/0cbm64,Jonas Brothers,music genre artists,0.7255539,0.02242285,50.414837,-0.02401108
13987,/m/01dljr,Oswego,location hud foreclosure area estimated number of mortgages. measurement unit dated integer source,-0.17219146,0.29951435,-3.931704,-4.100059
9883,/m/0d6yv,Brighton,location location contains,-0.20163245,0.21322781,-5.1989884,-5.966402
3613,/m/03nfmq,Architecture,education educational institution students graduates. education education major field of study,0.23328602,-0.9772977,11.865483,-44.916508
7999,/m/0hfjk,Western,film film genre,0.2874868,-1.2648108,-2.828561,-48.161667
3595,/m/062dn7,Robert Pattinson,film actor film. film performance film,0.7029656,0.018883646,49.95863,15.829698
4471,/m/03y82t6,Katy Perry,award award nominee award nominations. award award nomination award nominee,0.73628896,0.13453764,49.75815,4.531427
7140,/m/0fr61,Charles County,location location adjoin s. location adjoining relationship adjoins,-0.19000353,0.067984104,-8.329166,-15.012609
14180,/m/03gq340,Street punk,music genre parent genre,-0.25656223,0.26915145,-8.348842,5.626498
475,/m/03xq0f,FilmFlex,film film distributor films distributed. film film film distributor relationship film,0.44007647,-0.09117088,44.212643,22.401014
6371,/m/01w23w,Randy Quaid,award award nominee award nominations. award award nomination award nominee,0.6742022,0.15144509,45.426407,9.839737
5507,/m/0df92l,Curse of the Golden Flower,award award category nominees. award award nomination nominated for,-0.46748966,-0.017932117,-42.97609,-1.9679683
10958,/m/03zv3n,Helsingborg,location location time zones,-0.06407665,0.3041981,11.234191,20.75297
11127,/m/019gz,Bram Stoker,people person nationality,0.22864047,0.3854646,21.416037,12.289636
13076,/m/02mscn,Christian music,music genre artists,-0.28008217,0.1673047,-12.24812,14.227912
6624,/m/02yr3z,La Salle University,location location contains,-0.3830058,0.041253448,-16.99615,-17.334158
11864,/m/06y7d,Stephen Jay Gould,education educational institution students graduates. education education student,0.43072116,0.28847575,30.109665,9.384908
2704,/m/0j_sncb,University of Florida,education educational institution students graduates. education education major field of study,-0.29594654,0.15377283,-17.184973,-12.620335
7657,/m/048j4l,Fender Precision Bass,music instrument instrumentalists,0.17690328,0.017697394,17.863428,6.1373034
2091,/m/06t2t,Singapore,film film release date s. film film regional release date film release region,0.19852418,-1.3559452,-0.82162297,-44.378086
10195,/m/06thjt,The New School,education educational institution students graduates. education education student,-0.25144565,0.2512415,-21.873108,12.263177
14434,/m/03ch14,Television special,tv tv program genre,-0.0639516,0.311329,13.171539,18.971403
441,/m/016tt2,20th Century Fox,film film distributor films distributed. film film film distributor relationship film,0.6679066,-0.36127046,44.938892,22.298195
6455,/m/0dj5q,Charles de Gaulle,award award category winners. award award honor award winner,-0.06409755,0.31216592,7.6066194,19.732656
9697,/m/04l_pt,Thai Chinese,people ethnicity languages spoken,-0.3161921,0.27270126,-15.200225,12.471046
9246,/m/01kp_1t,CeCe Winans,music genre artists,0.67348546,0.115344465,46.821953,2.0271857
10862,/m/0qjfl,Hollywood Walk of Fame,award hall of fame inductees. award hall of fame induction inductee,-0.30759847,0.19827485,-9.777065,17.539692
444,/m/0cb4j,Orange County,location location contains,-0.13122301,-0.06880629,-6.2779202,-18.777435
1375,/m/03g5jw,Kings of Leon,award award nominee award nominations. award award nomination award nominee,0.76667327,0.004148066,55.349182,-0.008171314
10530,/m/0ycfj,Van Halen,award award nominee award nominations. award award nomination award,0.40715164,0.18724447,42.21555,-1.4462382
7022,/m/02zhkz,Lance Henriksen,film actor film. film performance film,0.31156236,0.324156,27.30002,13.974391
2223,/m/0d07j8,William Travilla,award award category winners. award award honor award winner,0.33082712,0.34081852,20.380793,7.204381
7564,/m/0g0x9c,Invincible,film actor film. film performance film,-0.58523816,-0.5360491,-56.38831,-13.134322
